16.7,38.2
20.7,37.5
25.5,37.8
27.9,37.8
29.6,37.7
31.9,36.4
33.1,34.4
35.4,30.1
38.7,27
39.7,25.4
39.9,24.1
39.9,22.8
39.6,21.7
39,20.9
37.4,20.6
34.4,20.3
33.4,21.5
33.3,23.4
31.7,30.3
27.5,35.5
20.1,34.7
15.3,28
15.2,18
17.7,13.4
20.3,11.4
21.3,9.6
21.3,8.5
20.8,7.7
18.1,7.7
14.8,9.6
13.4,11.9
12.9,15.9
12.9,20.8
13,26.1
10.8,29.6
6.6,31.5
6,32.6
6,34.2
6.4,35.7
7.5,36
9.5,36.8
11.8,37.6
14.3,38.6
