7.3445,21.788
7.5749,28.796
10.109,35.511
15.409,40.036
23.243,41.35
31.538,36.679
36.838,26.606
36.838,16.971
34.764,9.2336
26.238,9.5255
16.446,10.401
11.953,13.321
9.5334,18.285
