6.3076,47.92
10.801,47.774
12.99,46.752
14.718,46.168
18.635,45.146
22.437,45.146
25.778,46.606
28.888,47.482
33.842,47.336
36.377,44.854
37.068,39.745
39.603,35.511
42.368,36.387
45.478,35.365
46.054,32.299
45.939,26.898
43.404,22.08
41.676,16.241
43.404,11.277
41.676,7.4818
36.607,5.5839
30.616,5.5839
22.897,4.562
18.289,8.5036
18.404,14.197
20.709,19.307
18.635,24.854
11.722,24.416
7.4597,27.92
8.6118,31.569
8.6118,34.051
7.3445,35.511
6.538,37.847
6.538,40.912
5.8468,43.832
