17.252,36.35
28.274,35.965
33.305,30.434
34.265,26.833
33.689,24.582
30.271,27.026
28.043,26.768
26.008,24.26
24.779,22.974
22.897,24.196
22.667,25.418
21.4,28.505
19.748,30.434
18.75,30.37
15.678,30.691
13.873,30.884
13.566,32.042
13.796,34.1
14.641,34.936
15.755,35.193
